date,household_employment_total,household_employment_total_sa,household_employment_total_sa_stl,household_employment_seasonal_factor_stl,household_sa_gap_official_vs_stl,household_sa_gap_pct_official_vs_stl,household_employment_total_sa_stl_chained,household_employment_total_sa_spliced_chain,household_employment_total_sa_spliced,firm_employment_total,firm_employment_total_sa,unemployment_rate_sa_qavg,unemployment_rate_sa_qend,gdp_nom_csa,gdp_nom_cssa,gdp_nom_nasa,gdp_real_csa,gdp_real_cssa,gdp_real_nasa,gdp_source,avg_qoq_growth,employment_blended_index,employment_blended_level
1999-01-01,3953.2243528999998,,3966.9339689974113,0.9965440271492904,,,3984.1423710551585,3984.1423710551585,3984.1423710551585,3911130.2537,3927496.5564,3.0207463066666667,2.94058289,111263.778660172,111340.03430565,109941.75637869,121908.042931057,121991.62521431,120103.112768507,detailed,0.0028414548778323834,96.99824556841347,3945.608729454529
1999-04-01,3977.3076373,,3977.0337645172535,1.0000688635799853,,,3994.285979086972,3994.285979086972,3994.285979086972,3964335.1683,3955935.1099,2.763393103333333,2.68049902,112217.612460455,112297.880242412,111639.977636106,122575.127249201,122662.801321866,122199.639493124,detailed,0.004893440515856273,97.47290071324491,3964.9163310709578
1999-07-01,4001.3828848000003,,3989.405295090568,1.0030023496795815,,,4006.711176868725,4006.711176868725,4006.711176868725,4002811.6844,3982048.677,2.54718358,2.47284226,113446.437335874,113530.774414299,112807.574571579,123483.626826595,123575.413990209,122461.447984601,detailed,0.004855927120956505,97.94622201537666,3984.169675815329
1999-10-01,3999.6214118,,3999.6386973360277,0.9999956782256259,,,4016.988971206827,4016.988971206827,4016.988971206827,4008445.3815,4020559.5227,2.327856086666667,2.25793309,116277.964930043,116366.427543765,119471.121670418,126385.529020611,126481.6855748,130275.488087047,detailed,0.006118129273036899,98.54546966347232,4008.545340937681
2000-01-01,3997.7564592,,4008.4234540276047,0.9973388553006083,,,4025.81183582415,4025.81183582415,4025.81183582415,4033438.5342,4050355.0375,1.95846637,1.89937913,117349.367292298,117370.105037473,116243.25613711,127011.608007719,127034.100262115,125470.511387523,detailed,0.004803587848175472,99.01884148404051,4027.800740626269
2000-04-01,4013.5831239,,4014.64515675702,0.9997354603419336,,,4032.060528052984,4032.060528052984,4032.060528052984,4084756.6866,4077341.2865,1.8263116866666664,1.80133613,118233.422771357,118112.335162105,117254.894449603,127402.453265385,127272.046557513,126595.779397425,detailed,0.004107422167232699,99.42555366852575,4044.3446186735137
2000-07-01,4032.4756137,,4021.7473294216325,1.0026675679498527,,,4039.193509660637,4039.193509660637,4039.193509660637,4107382.9756,4085988.7994,1.7480368300000002,1.71433304,119661.206564861,119398.457437473,118431.965355633,128388.227872268,128106.393949803,126759.91258103,detailed,0.0019449683075438706,99.61893321937103,4052.210740781619
2000-10-01,4043.3365096999996,,4041.4316986890035,1.0004713208469214,,,4058.9632689403584,4058.9632689403584,4058.9632689403584,4105797.223,4117023.0874,1.6089965600000002,1.55659929,121651.769303159,121613.131196258,124462.578791522,129981.564707816,129940.347110816,133396.133786553,detailed,0.006244888138585258,100.24104231381119,4077.5163435717736
2001-01-01,4059.9174795,,4069.1717874998108,0.9977257514592431,,,4086.823693155058,4086.823693155058,4086.823693155058,4123075.6475,4140454.2239,1.5057716266666665,1.51523656,122136.483973674,122249.823075037,121096.071700886,129891.827737419,130012.398021338,128326.941362261,detailed,0.006277603735134307,100.87031585545412,4103.11337540025
2001-04-01,4082.3465711,,4085.443907174606,0.9992418605799065,,,4103.166400638948,4103.166400638948,4103.166400638948,4140747.5061,4134445.8631,1.5915798600000002,1.6387615,122752.344739593,122869.393749606,122031.589437563,130468.633906813,130593.048855594,129996.766003452,detailed,0.0012738709376317603,100.99881161929211,4108.340212282981
2001-07-01,4104.182207899999,,4094.577521487824,1.002345708772583,,,4112.339636208424,4112.339636208424,4112.339636208424,4167659.8081,4145708.7519,1.6846727933333334,1.70652052,122633.491084019,122752.934904221,121717.694752303,130436.837408668,130563.869051109,129242.475961531,detailed,0.002479903584994725,101.249278934307,4118.5284999037995
2001-10-01,4108.3280365,,4104.461124791512,1.0009421240915486,,,4122.266114190833,4122.266114190833,4122.266114190833,4140296.1884,4150568.1566,1.8843058666666668,1.96156958,122451.947716196,122572.47071897,125299.254693016,130366.058234016,130494.343008337,133749.869574239,detailed,0.0017929901564450734,101.43081789478337,4125.912980963165
2002-01-01,4101.5054236,,4110.234505979329,0.9978762568494246,,,4128.064540077021,4128.064540077021,4128.064540077021,4133915.9414,4151476.2664,2.1049513,2.17387088,122019.796869396,121944.701864712,120438.152131805,130457.547904677,130377.222947058,128392.303364553,detailed,0.0008127014667465016,101.51325086925976,4129.266116494463
2002-04-01,4110.2272382,,4114.194222640783,0.9990357809509925,,,4132.04143383214,4132.04143383214,4132.04143383214,4148416.5023,4143303.7968,2.3404927166666667,2.42272196,122575.312011504,122232.563667381,121772.911231423,131112.551708487,130745.89404165,130354.069686815,detailed,-0.0005025948836285266,101.46223082875237,4127.190768471171
2002-07-01,4133.6339877,,4124.24038982482,1.0022776552740125,,,4142.131180890557,4142.131180890557,4142.131180890557,4185769.5197,4163270.3014,2.5813273233333334,2.68410206,122784.45783068,122620.73975595,121642.989757058,131213.520790436,131038.535885224,129985.578356903,detailed,0.0036304063039263035,101.8305799511635,4142.1741478545355
2002-10-01,4126.2693034,,4120.706527251218,1.0013499568853046,,,4138.5819885614155,4138.5819885614155,4138.5819885614155,4128723.9667,4138111.8511,2.94580744,3.04265574,122216.000755025,122231.614537204,124872.79642376,130366.774818985,130383.421504774,133459.848003995,detailed,-0.0034499027977803465,101.47927434849039,4127.884049672959
2003-01-01,4096.6089249999995,,4105.502515276997,0.9978337389286931,,,4123.312022186898,4123.312022186898,4123.312022186898,4109278.5571,4127008.4934,3.273206496666667,3.38845534,122035.928593984,122148.387857978,120958.762636764,129547.71184241,129667.11354593,128014.385521036,detailed,-0.0031864278172478167,101.15591796583224,4114.730845110708
2003-04-01,4097.6723997,,4102.953382543212,0.9987128825626732,,,4120.751831416522,4120.751831416522,4120.751831416522,4130189.7646,4126043.9523,3.5803377066666666,3.66544799,122556.381624728,122669.917690433,122192.936066571,129386.321749815,129506.208887015,128947.860797915,detailed,-0.0004273103676187828,101.11269299333945,4112.9725779606315
2003-07-01,4109.1374214,,4099.873542733977,1.0022595522933726,,,4117.658631384474,4117.658631384474,4117.658631384474,4148145.8428,4125373.1939,3.7502757966666667,3.79773178,123840.907603647,123955.427598458,122837.201578375,130542.210252865,130662.930069825,129627.229866542,detailed,-0.0004566033410921544,101.06652459989186,4111.094580939714
2003-10-01,4109.4510904,,4103.12956740894,1.0015406588768896,,,4120.928780565202,4120.928780565202,4120.928780565202,4133841.4776,4142579.8674,3.8483572266666664,3.85516173,125230.547668471,125345.958646583,128118.701317959,131878.548613272,132000.042358305,135203.106101275,detailed,0.0024825571463461538,101.31742802279368,4121.30060817093
2004-01-01,4103.6222187,,4113.121750925359,0.9976904325228835,,,4130.964309776995,4130.964309776995,4130.964309776995,4130897.3016,4148868.82,3.902569743333333,3.93036719,126100.075165846,126143.452247128,124951.421683462,132740.367409035,132785.911423672,131356.957054533,detailed,0.001976691861317992,101.51770135817601,4129.447149541147
2004-04-01,4107.912579,,4114.586302052272,0.9983780330360451,,,4132.435214068549,4132.435214068549,4132.435214068549,4156086.8341,4153050.833,3.9068993733333333,3.91662028,127008.764660634,126897.269000914,126690.699997135,133701.612613708,133584.083852352,133183.728107454,detailed,0.0006820283745555544,101.58693931102194,4132.2635496683615
2004-07-01,4122.247090299999,,4114.503071047806,1.0018821274692156,,,4132.35162201129,4132.35162201129,4132.35162201129,4178109.697,4154344.8457,3.883736433333333,3.8899544,127159.13502271,126892.780303957,125712.033633438,133761.082047095,133480.734390252,132552.15067153,detailed,0.00014567647650864934,101.60173813840007,4132.865523262282
2004-10-01,4124.4755239,,4118.7726964069925,1.0013845938859378,,,4136.639768835767,4136.639768835767,4136.639768835767,4154506.9565,4162903.4559,3.8237442500000003,3.76516598,127969.968714155,127938.062252416,130887.017729202,134239.027217754,134205.420178611,137318.289124396,detailed,0.0015489300840707543,101.75911212719652,4139.267043004682
2005-01-01,4114.8705807,,4123.712994676037,0.997855715471117,,,4141.601497922557,4141.601497922557,4141.601497922557,4142735.1617,4160984.575,3.770092216666667,3.80445882,129283.944800865,129403.492615224,127840.606704258,135334.426919964,135459.493080982,133652.773855578,detailed,0.0003692555485191318,101.79668724396186,4140.795490327114
2005-04-01,4126.0685075,,4132.522247890952,0.9984383047437333,,,4150.4489653281635,4150.4489653281635,4150.4489653281635,4179792.927,4177620.3191,3.8089833866666667,3.82340712,131075.716570607,131197.1959955,131196.87550298,137021.036850163,137148.006993518,137100.984710823,detailed,0.0030671368770037732,102.10891161736463,4153.495876875627
2005-07-01,4161.4032104,,4153.842899683191,1.0018200762280607,,,4171.86210526138,4171.86210526138,4171.86210526138,4226573.0553,4201755.2166,3.7911341233333338,3.79420119,133044.769748447,133169.18353237,132256.657355147,138387.267535427,138516.711708242,137533.518781172,detailed,0.0054682112461259536,102.66726471620038,4176.208069740295
2005-10-01,4176.3121381,,4170.385296489993,1.0014211736299266,,,4188.476262328745,4188.476262328745,4188.476262328745,4201120.6075,4209351.7088,3.6898436666666665,3.60626977,135075.983025887,135204.332636079,137800.808172499,139745.624130398,139878.495281844,142811.764737609,detailed,0.002895182524418005,102.9645051868365,4188.298954362141
2006-01-01,4184.437605,,4193.097005925396,0.9979348436458388,,,4211.286494257953,4211.286494257953,4211.286494257953,4218969.4969,4237776.6945,3.52722217,3.50095099,137649.347179031,137583.962448119,136425.527765881,141442.752498523,141375.696698399,139777.395570864,detailed,0.006099383921485568,103.59252523425681,4213.844997662752
2006-04-01,4213.885761699999,,4220.452649370027,0.9984440323786108,,,4238.760805397741,4238.760805397741,4238.760805397741,4257922.5566,4256313.8238,3.3888607766666667,3.33947446,139567.573535224,139224.776587284,138729.750551625,142669.807979087,142319.54519246,141787.540142689,detailed,0.005449114602831151,104.15701277625497,4236.806721973584
2006-07-01,4256.1288254,,4249.206264858949,1.0016291420349015,,,4267.639152929045,4267.639152929045,4267.639152929045,4329158.4436,4303352.627,3.271567453333333,3.24067247,141088.737561208,140937.05190504,140161.149693975,143728.652356813,143574.282877471,142666.164699005,detailed,0.008932228828456013,105.08736704846089,4274.650849116192
2006-10-01,4285.2762325,,4278.284453175082,1.0016342483538525,,,4296.843481271598,4296.843481271598,4296.843481271598,4329011.7284,4336998.0079,3.130518176666667,3.05441151,144036.451100132,144075.121857965,146322.01386226,145726.872130621,145766.12887778,148584.094226472,detailed,0.007330808014730517,105.85774236106667,4305.987493821067
2007-01-01,4294.8970478,,4300.830559933008,0.9986203799358464,,,4319.487392145488,4319.487392145488,4319.487392145488,4344365.8107,4364087.1278,2.9568072099999996,2.88190649,146358.638624734,146472.438303507,145022.230098603,146758.014851479,146872.209295881,144946.964683996,detailed,0.005757973694363594,106.4672684569264,4330.781256538748
2007-04-01,4323.7123362,,4326.849142240721,0.9992750368830522,,,4345.618842030233,4345.618842030233,4345.618842030233,4408230.2637,4407021.4125,2.778985346666667,2.71289549,149179.195621451,149295.87974461,148896.055521301,148803.220910501,148919.645912581,148507.263925987,detailed,0.007943877607779704,107.31303140678287,4365.184452786758
2007-07-01,4366.3976908,,4362.700034662445,1.0008475613973398,,,4381.625254199889,4381.625254199889,4381.625254199889,4468187.9185,4441192.5517,2.6790838566666664,2.65141701,151060.776376391,151181.35024371,150221.750247027,150105.155940182,150224.95102372,149313.046880795,detailed,0.008019737922137615,108.17365379429539,4400.192088079898
2007-10-01,4392.0905903,,4393.444657079101,0.9996917983758095,,,4412.503245567929,4412.503245567929,4412.503245567929,4477282.3016,4485214.1964,2.63299284,2.58877201,152814.973224681,152940.438360437,155328.699104546,150969.004654357,151092.885945776,153892.20967024,detailed,0.008479638650738641,109.09092729000112,4437.504126980654
2008-01-01,4406.109125,,4403.160146440695,1.000669741381469,,,4422.260880336639,4422.260880336639,4422.260880336639,4502710.3209,4523264.8704,2.5534063533333335,2.53635505,154354.639175361,154395.835751161,152320.252599444,151947.816370273,151988.249136826,149488.493893044,detailed,0.005347470241406804,109.67428777729187,4461.233548245803
2008-04-01,4432.818256799999,,4428.8766336448525,1.0008899826030824,,,4448.088924641263,4448.088924641263,4448.088924641263,4560412.0442,4559782.7102,2.5067718766666665,2.4868782,156571.918539273,156413.436417143,156475.067662371,153627.637414276,153471.987695077,153522.595501428,detailed,0.006956899034287312,110.43728072401585,4492.269899609324
2008-07-01,4472.4907658,,4472.55665048121,0.9999852691231534,,,4491.958423656422,4491.958423656422,4491.958423656422,4601047.3465,4572797.7123,2.518126,2.55378647,157221.642603003,156862.547993615,156300.407603627,154519.452449285,154166.386463957,153701.401146569,detailed,0.006358426523258576,111.13948805892798,4520.833667688636
2008-10-01,4481.633940000001,,4491.251570478806,0.9978585856686307,,,4510.73444147472,4510.73444147472,4510.73444147472,4543311.2387,4551253.7008,2.72087339,2.81966956,154089.358555394,154040.360392976,156840.737211078,150995.081470349,150946.960934517,154049.416956934,detailed,-0.00026571174123807273,111.10995699203553,4519.632429102947
2009-01-01,4470.491694,,4467.567652032811,1.0006545042392048,,,4486.947783130832,4486.947783130832,4486.947783130832,4525196.6909,4545635.3188,3.1197997366666663,3.29290445,151738.607736578,151913.772242099,150171.028208321,148568.081349288,148739.542767959,146513.359443746,detailed,-0.0032539069803045884,110.74841552739781,4504.9259655934775
2009-04-01,4474.7529856,,4463.8139148321725,1.0024506108400897,,,4483.177762367253,4483.177762367253,4483.177762367253,4523370.9453,4523448.3719,3.5981596466666663,3.81207302,152236.360024135,152412.663554934,151884.241706639,149034.007101121,149206.599694495,148757.728748487,detailed,-0.0028605768223977646,110.43161117682287,4492.0392787896835
2009-07-01,4474.41257,,4475.211016204355,0.9998215846802614,,,4494.624303912687,4494.624303912687,4494.624303912687,4548073.1388,4519995.5908,4.020373656666667,4.10875486,153912.142747589,154088.507919368,153748.81206664,150328.518374499,150500.795074928,150283.841628499,detailed,0.000894956626799448,110.5304426790537,4496.05945911008
2009-10-01,4456.8026901,,4471.1054383107485,0.9968010711426771,,,4490.500916185183,4490.500916185183,4490.500916185183,4527411.6656,4534815.0172,4.12411967,4.09952865,155112.381854675,155287.7263532,158217.061062738,151228.492804753,151399.463814761,154582.888046867,detailed,0.0011806165216365905,110.6609367458244,4501.367581189766
2010-01-01,4419.9393151,4439.09905838943,4419.925596636179,1.0000031037770944,19.173461753251104,-0.43192236760328795,4439.09905838943,4439.09905838943,4439.09905838943,4530916.5543,4551543.5849,3.7033841366666667,3.70670114,157047.362465162,156904.855805529,155000.859179137,153057.077727815,152918.186269434,150796.116463382,detailed,-0.003878939332030318,110.23168968576171,4483.907049431163
2010-04-01,4479.7323809,4477.55925750054,4466.129151100874,1.0030458657461292,11.430106399666329,-0.2552753797846252,4485.503042038966,4477.55925750054,4477.55925750054,4563344.2096,4563553.1523,3.6151396366666666,3.58510382,158560.475186817,158016.596041401,157866.668415184,154252.87097601,153723.752482883,153536.376885597,detailed,0.005651267641369917,110.85463846673638,4509.246808246523
2010-07-01,4509.0621234,4502.75381658365,4507.565925754107,1.0003319302857765,-4.812109170457006,0.10687035903971243,4527.119567775475,4502.75381658365,4502.75381658365,4603705.8727,4575861.3734,3.4650822433333333,3.40306227,159300.675827921,159025.013920564,158358.239078778,155027.989304789,154759.710634882,154292.875671684,detailed,0.004161960401690923,111.3160110823787,4528.014114903896
2010-10-01,4518.111304499999,4506.6557565088,4529.588359249648,0.9974662035842137,-22.93260274084878,0.5088607601707373,4549.23753371316,4506.6557565088,4506.6557565088,4593691.5452,4600239.7825,3.27085252,3.21911761,160721.894409158,160715.923510895,163978.234699641,156171.358864815,156165.565176859,159429.046124344,detailed,0.003097089197186431,111.66076669777581,4542.037778503873
2011-01-01,4539.0751957,4559.24635820405,4547.037987952668,0.9982487957492853,12.208370251381893,-0.26777167304008476,4566.762858212688,4559.24635820405,4559.24635820405,4569438.3183,4590440.0923,3.0702602566666664,3.01260632,161138.651009549,161371.14146134,159826.896075901,156256.348729321,156481.836198901,154627.205638232,detailed,0.004769642034749277,112.19334858424988,4563.701672815645
2011-04-01,4593.773026700001,4591.50156635996,4583.0446265110095,1.00234088931339,8.456939848950242,-0.1841868009130332,4602.925692139518,4591.50156635996,4591.50156635996,4620384.3386,4620674.3756,2.773913856666667,2.73897467,162011.351022999,162246.792389673,162108.632155396,157507.936340359,157736.870270408,157472.936329002,detailed,0.006830519065250895,112.95968739074894,4594.87412409993
2011-07-01,4610.6299238,4605.45132296562,4603.7255140822945,1.0014997440000675,1.7258088833259535,-0.0374731760754865,4623.696292579992,4605.45132296562,4605.45132296562,4657358.5696,4630144.217,2.70708408,2.70647464,161029.929997144,161267.241865191,160387.168670104,156707.274790546,156938.211528967,156140.363986272,detailed,0.0025438094109574427,113.24703530659235,4606.56260813898
2011-10-01,4646.8465846,4632.78497278057,4645.283518829838,1.0003364844715774,-12.498546049268043,0.26978472177539015,4665.434574302146,4632.78497278057,4632.78497278057,4638094.3356,4643261.3958,2.7908473,2.82866558,161491.749786833,161729.85526333,164432.910296435,157142.671764837,157374.280918387,160386.179446557,detailed,0.0043840300243978,113.74351370955048,4626.75791692233
2012-01-01,4630.9401385,4652.05917922564,4651.577767147078,0.9955633056824649,0.48141207856224355,-0.010348365315560049,4671.756126818685,4652.05917922564,4652.05917922564,4649923.4237,4671697.2561,2.8323404799999996,2.82297609,162612.368360574,162642.872789726,161079.706018191,157810.589658089,157839.9917105,155760.413734556,detailed,0.005142253333602964,114.32841167209914,4650.549878244397
2012-04-01,4665.5628443,4663.747581255,4659.849399285408,1.0012261007867493,3.8981819695918603,-0.08358475457076464,4680.063640968821,4663.747581255,4663.747581255,4700261.0456,4700604.0282,2.8420747733333336,2.85015073,163006.09162782,162796.246417083,162642.087478373,158180.358001695,157976.460280331,157705.085373592,detailed,0.0043500801748956874,114.82574942914125,4670.780143072112
2012-07-01,4717.0055259,4714.13698835792,4708.704234446211,1.0017629672709252,5.432753911709369,-0.11524387019566928,4729.13040646486,4714.13698835792,4714.13698835792,4762415.4115,4735742.3257,2.9044105000000005,2.9258711,164514.460772271,164064.021759492,162632.081263704,159525.680662521,159088.624468181,157973.457884601,detailed,0.009139880656246935,115.87524307518771,4713.470516151359
2012-10-01,4704.3595846,4686.21092225937,4689.251894350345,1.0032217698238504,-3.0409720909747193,0.06489191676222195,4709.593682889978,4686.21092225937,4686.21092225937,4743910.6515,4747573.4004,3.0422491866666665,3.0801895,164609.17727339,164518.324941036,167319.117068511,159637.05972345,159548.718438711,162627.310065763,detailed,-0.0017128232592522608,115.67676926367702,4705.397174219495
2013-01-01,4677.6611425,4699.48462237458,4704.219203114538,0.9943544168611544,-4.734580739957892,0.10074680779710299,4724.625919245341,4699.48462237458,4699.48462237458,4741226.4776,4763721.468,3.114522636666667,3.10491159,165115.823921882,165289.579044227,162736.646182477,160224.721914611,160393.195119444,157661.607013357,detailed,0.0031169162158279917,116.03732406158956,4720.0635029737305
2013-04-01,4718.6606632,4718.15294835259,4718.159857195853,1.0001061443484969,-0.006908843262863229,0.00014643110002321436,4738.627047330573,4718.15294835259,4718.15294835259,4777275.2928,4777824.2017,3.1343624233333336,3.13808116,166392.630513985,166567.755952544,166701.428011769,161348.026146574,161517.801012595,161388.952669842,detailed,0.003466432244227824,116.43955958325058,4736.4252832952425
2013-07-01,4753.1933456,4752.4697889526,4746.963545048958,1.0013123758992288,5.506243903641916,-0.11586068188043086,4767.555684437987,4752.4697889526,4752.4697889526,4818193.7927,4792349.4354,3.1737546433333335,3.18682999,167377.750868502,167556.145530566,166646.53204045,162464.342953441,162637.549698104,161827.980689782,detailed,0.00515674948734246,117.04000922243789,4760.849841946711
2013-10-01,4794.6840767,4772.19829767348,4772.047405332764,1.0047435973376837,0.15089234071547253,-0.0031619042483832516,4792.748357511797,4772.19829767348,4772.19829767348,4793057.2475,4795164.0339,3.2114966666666667,3.23432156,167753.679138023,167937.219574961,170836.65356252,162854.021989368,163032.335801364,166232.350016616,detailed,0.002369261297235581,117.31730758651672,4772.129539219186
2014-01-01,4738.495727099999,4761.20747434258,4762.496399583995,0.9949604849074334,-1.2889252414151997,0.027071394144462246,4783.155919879295,4761.20747434258,4761.20747434258,4787760.0024,4810684.0315,3.080765616666666,3.07047936,168631.646758509,168514.612703788,166351.857663625,163906.900220584,163793.360334227,161305.039307836,detailed,0.000466749622975271,117.37206539560121,4774.3569288824065
2014-04-01,4817.9062499,4818.71202513354,4820.29962725295,0.9995034795473248,-1.587602119409894,0.0329466071250728,4841.209895654907,4818.71202513354,4818.71202513354,4814277.4828,4814990.6214,3.0176654,3.02141747,169917.757457462,169406.120974311,169048.185464397,165377.64698812,164879.928711737,164475.251060719,detailed,0.006486468919452593,118.13339564980174,4805.325646711975
2014-07-01,4834.7430556,4835.46585488154,4835.252311348986,0.9998946785573549,0.21354353255355818,-0.004416193578082872,4856.227443900883,4835.46585488154,4835.46585488154,4855627.2253,4830924.4124,3.02082122,3.04023616,170186.724081921,169951.025262685,169219.97479412,166367.439751112,166137.261356355,165238.96260208,detailed,0.003393016169596197,118.53422417141084,4821.630194331445
2014-10-01,4909.8545042000005,4883.63188714716,4883.891799588469,1.0053159868557535,-0.25991244130909763,0.005322113691508257,4905.077928309209,4883.63188714716,4883.63188714716,4841567.6293,4841939.769,3.0498274333333337,3.06890595,170282.729043862,170323.545479457,173578.378368144,167250.417634108,167290.669722024,171041.948871081,detailed,0.006120583406952651,119.25972277703039,4851.141384093332
2015-01-01,4868.9962278,4893.36236852912,4891.273449999521,0.9954455169134893,2.088918529599141,-0.04268881746901654,4912.491600026669,4893.36236852912,4893.36236852912,4825944.8639,4849258.165,3.08610956,3.11971894,169589.24049041,169856.69732609,167605.687836027,166950.761646018,167214.097936368,164673.929710155,detailed,0.0017519638792011794,119.4686615035793,4859.640408571162
2015-04-01,4889.522218,4891.3863546529,4891.579193263064,0.9995794864640244,-0.1928386101635624,0.003942412154378516,4912.79866959235,4891.3863546529,4891.3863546529,4871139.3903,4872137.0794,3.1457524200000004,3.17836892,169250.581472658,169527.424067123,169430.667793467,167220.435781371,167493.93301796,167298.336680266,detailed,0.002157104216527095,119.72636785705153,4870.123159387297
2015-07-01,4892.0864748,4892.24642396521,4895.631051350612,0.9992759714705963,-3.384627385402382,0.06918350164910603,4916.868104479411,4892.24642396521,4892.24642396521,4907196.8725,4883479.5528,3.2042252466666667,3.23361867,169881.475563292,170167.86340609,169609.259975457,168380.512491525,168664.336343476,167918.703621472,detailed,0.001251930913183097,119.8762569980949,4876.220217121543
2015-10-01,4946.014333499999,4918.76840494506,4919.13718019736,1.0054637942220508,-0.3687752523001109,0.007497308715120887,4940.476201979828,4918.76840494506,4918.76840494506,4902677.3708,4901323.3875,3.28318412,3.30386932,170574.856612608,170870.917609264,174113.872350532,169630.183039812,169924.619754245,173727.864473326,detailed,0.004537572851222249,120.4202042473556,4898.3464215953345
2016-01-01,4933.3544719,4959.18207294094,4953.482212867019,0.9959366481795913,5.699860073920718,-0.11493548714456292,4974.970222037603,4959.18207294094,4959.18207294094,4874303.4634,4897935.4759,3.324059086666667,3.34020679,171200.492166898,171219.289105289,168920.027751412,170470.533394979,170489.373353801,168083.499648244,detailed,0.0037624965170777736,120.87328484642207,4916.776432946027
2016-04-01,4950.0242549,4952.16585088307,4951.658738701561,0.9996699118643236,0.507112181509001,-0.010240209976375425,4973.138837713612,4952.16585088307,4952.16585088307,4908751.5035,4910171.9572,3.3182151666666666,3.31727531,172201.337417503,171893.837467331,172445.064906671,171283.353036986,170977.67772724,171247.531782552,detailed,0.0005417497432138041,120.93876791744903,4919.440095316016
2016-07-01,4973.1195552,4971.75254817185,4974.118008018826,0.9997992703797494,-2.365459846975682,0.0475779883261751,4995.695534449472,4971.75254817185,4971.75254817185,4935075.2965,4912570.2479,3.3278823966666664,3.33789685,172811.498093231,172179.181643018,171242.251228646,172007.487409557,171378.312281796,170270.248999997,detailed,0.002221805555457035,121.20747034387814,4930.370134649526
2016-10-01,5012.5744327,4985.46305632385,4988.917682101906,1.004741860280231,-3.454625778056652,0.06929398009829502,5010.559408931131,4985.46305632385,4985.46305632385,4943859.4241,4940602.899,3.322833543333333,3.32001761,172130.685133293,172018.918896445,174764.059699398,171560.087355184,171448.858064538,174730.870963017,detailed,0.0042319958027550175,121.72041984963599,4951.235440365392
2017-01-01,4962.354657100001,4988.83852393841,4986.830310795832,0.9950919417404588,2.0082131425779153,-0.04025412193523481,5008.462982691206,4988.83852393841,4988.83852393841,4911060.4609,4934941.7956,3.195517646666667,3.17481953,171724.48822995,171946.14376017,170579.600792404,171668.850504004,171890.520716294,170086.702574809,detailed,-0.0002343852502280641,121.69189037857167,4950.074943807765
2017-04-01,5014.149125,5017.98842029626,5014.40789992382,0.999948393722851,3.5805203724403327,-0.07135369938197078,5036.160202305914,5017.98842029626,5017.98842029626,4944412.9987,4946241.2491,3.11236047,3.08619906,172809.562067579,173043.758148371,172339.701323612,173069.51306916,173304.085184347,172931.11367204,detailed,0.0040663529294963086,122.1867325535085,4970.203695556743
2017-07-01,5023.9583035000005,5019.61401568568,5019.307992884804,1.0009264844121513,0.3060228008762351,-0.006096540489364255,5041.081551675614,5019.61401568568,5019.61401568568,4989643.1775,4968376.5015,3.0564342533333337,3.01969653,174577.832496193,174821.633882499,173884.333335955,174418.528269159,174662.085724644,173459.098593127,detailed,0.002399559972907306,122.47992694616423,4982.129997401797
2017-10-01,5049.7359391,5022.28176960144,5027.910617977044,1.0043408331573993,-5.628848375604321,0.11207751045898551,5049.721494613953,5022.28176960144,5022.28176960144,5003577.8851,4998333.3827,2.9782238299999997,2.96175076,176953.26647534,177203.727914617,179989.128813049,176172.677747834,176421.985435405,179565.934731087,detailed,0.0032804885169155362,122.88172094006377,4998.473817648053
2018-01-01,5011.6751245,5039.80734754032,5041.196847680324,0.9941439058873659,-1.389500140004202,0.02757050109627457,5063.065359454181,5039.80734754032,5039.80734754032,5005086.2207,5029571.1446,2.8384302266666666,2.71975889,178887.250112846,178726.503240703,176506.477541564,178409.998806368,178249.622833449,175819.120316179,detailed,0.004869600190953727,123.48010579181822,5022.814386704949
2018-04-01,5053.7599733,5060.00326965716,5050.973087724197,1.0005517522123761,9.030181932962478,-0.17846197821872467,5072.884008439217,5060.00326965716,5060.00326965716,5037821.2586,5039794.918,2.48774105,2.46061854,182234.417790806,181471.528317942,181461.923621145,180340.037738276,179585.017623939,179618.189139585,detailed,0.0030200066075402043,123.85301652720926,5037.983319341245
2018-07-01,5093.158203200001,5085.90949163313,5088.088962877156,1.000996295536464,-2.17947124402599,0.042853126812647524,5110.160890784971,5085.90949163313,5085.90949163313,5065182.2378,5045254.5134,2.4322131099999997,2.41713637,181737.197168559,181375.913908193,179918.498001158,179696.466347786,179339.182539901,177961.626651308,detailed,0.0031015502710897147,124.2371528841945,5053.608877871094
2018-10-01,5099.5978019,5070.17203349076,5079.995885875064,1.0038586480117904,-9.823852384303791,0.19375777230856706,5102.032706336166,5070.17203349076,5070.17203349076,5069414.839,5062391.1833,2.4004176833333335,2.41798005,181992.891195688,182030.278237608,185248.813163835,180243.081103402,180280.060441052,183588.03837655,detailed,0.0001511332559270273,124.25592924961698,5054.372646234988
2019-01-01,5055.7090636,5085.53591677484,5082.889677647273,0.994652527249056,2.6462391275672417,-0.0520346168205843,5104.939051262189,5085.53591677484,5085.53591677484,5074981.1851,5099618.7231,2.386511956666667,2.34374302,182301.706998529,182530.022475243,180563.723533351,180398.153955501,180624.052695216,178279.402728895,detailed,0.00519199754304589,124.90106572898988,5080.614936595878
